id	title	url	cover	rate	director	composer	actor	category	district	language	showtime	lenth	concluding
1890572	坠入	http://movie.douban.com/subject/1890572/	http://img3.douban.com/view/movie_poster_cover/lpst/public/p568541514.jpg	8.8	塔西姆·辛	塔西姆·辛/丹·吉尔罗伊/Nico Soultanakis	李·佩斯/凯婷卡·安塔鲁/贾斯蒂恩·瓦戴尔/里奥·比尔/肖恩·吉尔德/格兰特·斯旺比/朱利安·布里奇/Ronald France/Elvira Deatcu/Jon Kamen	剧情/奇幻/冒险	United States of America_美国/India_印度	英语/罗马尼亚语	2008	117	TOP
1307315	哪吒闹海	http://movie.douban.com/subject/1307315/	http://img4.douban.com/view/movie_poster_cover/lpst/public/p2163636038.jpg	8.8	严定宪 / 王树忱 / 徐景达	王往	梁正晖/邱岳峰/毕克/富润生/尚华/于鼎	动画/奇幻/冒险	China_中国	汉语普通话	2002	65	TOP
10450409	赛德克·巴莱(上)：太阳旗	http://movie.douban.com/subject/10450409/	http://img4.douban.com/view/movie_poster_cover/lpst/public/p1520558918.jpg	8.8	魏德圣	魏德圣	林庆台/游大庆/马志翔/安藤政信/河原佐武/木村佑一/徐若瑄/温岚/罗美玲/田中千绘	剧情/历史/战争	China_台湾	日语/闽南语/赛德克语	2013	144	TOP
2222996	步履不停	http://movie.douban.com/subject/2222996/	http://img3.douban.com/view/movie_poster_cover/lpst/public/p1079124435.jpg	8.8	是枝裕和	是枝裕和	阿部宽/树木希林/原田芳雄/夏川结衣/江原由希子/寺岛进	剧情/家庭	Japan_日本	日语	2013	115	TOP
3792848	相助	http://movie.douban.com/subject/3792848/	http://img4.douban.com/view/movie_poster_cover/lpst/public/p1225179026.jpg	8.8	泰特·泰勒	泰特·泰勒	艾玛·斯通/维奥拉·戴维斯/布莱丝·达拉斯·霍华德/奥克塔维亚·斯宾瑟/杰西卡·查斯坦/艾莉森·珍妮/克里斯·劳威尔/阿娜·欧蕾利/安娜·坎普/茜茜·斯派塞克/尼尔森·埃利斯/迈克·沃格尔	剧情	United States of America_美国/India_印度/United Arab Emirates_阿联酋	英语	2009	146	TOP
1300572	童年往事	http://movie.douban.com/subject/1300572/	http://img3.douban.com/view/movie_poster_cover/lpst/public/p915089964.jpg	8.8	侯孝贤	侯孝贤/朱天文	游安顺/唐如韫/梅芳/田丰/辛树芬	剧情/家庭/传记	China_台湾	汉语普通话/闽南语/客家话	2010	137	TOP
6803494	极速风流	http://movie.douban.com/subject/6803494/	http://img4.douban.com/view/movie_poster_cover/lpst/public/p2184896158.jpg	8.8	朗·霍华德	皮特·摩根	克里斯·海姆斯沃斯/丹尼尔·布鲁赫/奥利维亚·王尔德/亚历山德拉·玛丽亚·拉那/娜塔莉·多默尔/汤姆·拉斯齐哈/约瑟芬·德·拉·波美/杰米·西弗斯/皮尔弗朗西斯科·法维诺/克里斯蒂安·麦凯/阿利斯泰·皮垂/丽贝卡·沃尔什/科林·斯廷顿	剧情/传记/运动	United Kingdom_英国/United States of America_美国/Germany_德国	英语/意大利语/德语/法语/西班牙语/日语	1994	123	TOP
1300375	天堂的孩子	http://movie.douban.com/subject/1300375/	http://img4.douban.com/view/movie_poster_cover/lpst/public/p1458137129.jpg	8.8	马塞尔·卡尔内	雅克·普莱维尔	让-路易斯·巴劳特/阿莱缇/皮埃尔·布拉瑟	剧情/爱情	France_法国	法语	1985	190	TOP
1303388	安全至下	http://movie.douban.com/subject/1303388/	http://img4.douban.com/view/movie_poster_cover/lpst/public/p2019134518.jpg	8.8	Fred C. Newmeyer / 山姆·泰勒	H.M. Walker/Jean C. Havez/山姆·泰勒	哈罗德·劳埃德/米尔德丽德·戴维斯	喜剧/爱情/惊悚	United States of America_美国	无对白	1959	70	TOP
1300352	七次机会	http://movie.douban.com/subject/1300352/	http://img4.douban.com/view/movie_poster_cover/lpst/public/p2203227336.jpg	8.8	巴斯特·基顿	克莱德·布鲁克曼/David Belasco/Jean C. Havez/Roi Cooper Megrue	巴斯特·基顿/T.罗伊·巴尔内斯/辛兹·爱德华/Ruth Dwyer/Frances Raymond/Erwin Connelly/Jules Cowles	喜剧/爱情/家庭	United States of America_美国	英语	2005	56	TOP
1296659	舞台春秋	http://movie.douban.com/subject/1296659/	http://img3.douban.com/view/movie_poster_cover/lpst/public/p2126149424.jpg	8.8	查理·卓别林	查理·卓别林	查理·卓别林/巴斯特·基顿/克莱尔·布鲁姆/尼格尔·布鲁斯/悉尼·卓别林	剧情/喜剧/爱情/音乐	United States of America_美国	英语	1956	147	TOP
2983255	死期将至	http://movie.douban.com/subject/2983255/	http://img3.douban.com/view/movie_poster_cover/lpst/public/p2154726015.jpg	8.8	多罗塔·肯杰尔扎沃斯卡	多罗塔·肯杰尔扎沃斯卡	Danuta Szaflarska/Krzysztof Globisz/Marta Waldera/Patrycja Szewczyk/Agnieszka Podsiadlik	剧情	Poland_波兰	波兰语	1984	104	TOP
1293266	黑骏马	http://movie.douban.com/subject/1293266/	http://img3.douban.com/lpic/s2723713.jpg	8.8	卡罗琳 汤普森 (Caroline Thompson (I))	Anna Sewell/卡罗琳 汤普森 (Caroline Thompson (I))	大卫·休里斯	剧情/爱情/家庭/冒险	United States of America_美国/United Kingdom_英国	英语	2000	88	TOP
1400649	丑八怪	http://movie.douban.com/subject/1400649/	http://img3.douban.com/lpic/s3280565.jpg	8.8	罗兰·贝科夫	罗兰·贝科夫/Vladimir Zheleznikov	Kristina Orbakaite/Yuri Nikulin	剧情	Russia_苏联	俄语	1997	127	TOP
1864784	猫和老鼠：魔法戒指	http://movie.douban.com/subject/1864784/	http://img3.douban.com/lpic/s1798371.jpg	8.8	James T. Walker			喜剧/动画	United States of America_美国	英语	1963	62	TOP
1301013	三个臭皮匠	http://movie.douban.com/subject/1301013/	http://img4.douban.com/lpic/s2609466.jpg	8.8	James Frawley	Janet Roach/Kirk Ellis/Michael Fleming	Moses Horwitz/Louis Feinberg/Jerome Lester Horwitz	剧情/喜剧/传记	United States of America_美国	英语	1987	88	TOP
1295759	流浪艺人	http://movie.douban.com/subject/1295759/	http://img3.douban.com/view/movie_poster_cover/lpst/public/p2206260920.jpg	8.8	西奥·安哲罗普洛斯	西奥·安哲罗普洛斯	伊娃·科塔曼尼多/Aliki Georgouli/Stratos Pahis/Vangelis Kazan/Maria Vassiliou	剧情/历史/战争	Greece_希腊	希腊语	Zaara Hayaat Khan/Rani Mukherjee	230	TOP
1466243	罗马11时	http://movie.douban.com/subject/1466243/	http://img4.douban.com/lpic/s2694958.jpg	8.8	朱塞佩·德·桑蒂斯	朱塞佩·德·桑蒂斯/Corrado Alvaro/Basilio Franchina/埃里奥·贝多利/Gianni Puccini/Rodolfo Sonego/塞萨·柴伐蒂尼	伊娃瓦尼切克/卡拉 · 德尔波娇/马西莫·吉洛提	剧情	Italy_意大利/France_法国	意大利语	1950	107	TOP
1326538	警察与小偷	http://movie.douban.com/subject/1326538/	http://img4.douban.com/view/movie_poster_cover/lpst/public/p2174353218.jpg	8.8	马里奥·莫尼切利 / 斯坦诺	皮耶罗·特里尼/斯坦诺	托托/阿尔多·久弗瑞/Ernesto Almirante/Riccardo Antolini/Giulio Calì	喜剧	Italy_意大利	意大利语	1995	100	TOP
1298312	尼伯龙根：西格弗里德之死	http://movie.douban.com/subject/1298312/	http://img3.douban.com/lpic/s2373594.jpg	8.8	弗里茨·朗	弗里茨·朗/特娅·冯·哈堡	Gertrud Arnold/Margarete Sch?n/Paul Richter	剧情/奇幻/冒险	Germany_德国	德语	1988	140	TOP
1438733	女权天使	http://movie.douban.com/subject/1438733/	http://img4.douban.com/lpic/s1892448.jpg	8.8	Katja von Garnier	Jennifer Friedes/Sally Robinson	希拉里·斯万克/帕特里克·德姆西/Vera Farmiga	剧情/历史	United States of America_USA	English	1986	123	TOP
1807990	怪医黑杰克	http://movie.douban.com/subject/1807990/	http://img4.douban.com/lpic/s3902746.jpg	8.8	出崎統	手塚治虫/出崎統/冈本喜八	大塚明夫/水谷优子/凉风真世/星野充昭/井上喜久子	剧情/动画/惊悚	Japan_日本/Germany_德国	日语/德语	1998	93	TOP
3722566	苍穹的法芙娜：逝者的权利	http://movie.douban.com/subject/3722566/	http://img3.douban.com/lpic/s4144454.jpg	8.8	羽原信义	冲方丁	宫野真守/甲斐田裕子/木村亜希子/喜安浩平	动画	Japan_日本	日语	2001	55	TOP
1306266	木屐树	http://movie.douban.com/subject/1306266/	http://img3.douban.com/lpic/s3156454.jpg	8.8	埃曼诺·奥尔米	埃曼诺·奥尔米	Luigi Ornaghi/Francesca Moriggi/Omar Brignoli/Antonio Ferrari/Teresa Brescianini	剧情/历史	Italy_意大利	意大利语	1984	186	TOP
1401244	米娜的故事	http://movie.douban.com/subject/1401244/	http://img4.douban.com/lpic/s3516079.jpg	8.8	Martine Dugowson		Romane Bohringer/Elsa Zylberstein	剧情	Netherlands_荷兰/France_法国/Belgium_比利时	法语	2005	128	TOP
2082176	我的妹妹小桃子	http://movie.douban.com/subject/2082176/	http://img4.douban.com/lpic/s2407986.jpg	8.8	四分一节子 Setsuko Shibuichi			动画/儿童	Japan_日本	日语	1952	78	TOP
1306016	玩家马布斯博士	http://movie.douban.com/subject/1306016/	http://img3.douban.com/lpic/s3989915.jpg	8.8	弗里茨·朗	弗里茨·朗/Norbert Jacques/特娅·冯·哈堡	Rudolf Klein-Rogge/Aud Egede Nissen/Alfred Abel	悬疑/惊悚/犯罪	Germany_德国	德语	2014	297	TOP
1867888	尼伯龙根2：克里姆希尔德的复仇	http://movie.douban.com/subject/1867888/	http://img3.douban.com/lpic/s2373595.jpg	8.8	弗里茨·朗	特娅·冯·哈堡	Margarete Sch?n/Gertrud Arnold/Theodor Loos	剧情/奇幻/冒险	Germany_德国	无对白	2010	129	TOP
1463224	永远的三丁目的夕阳	http://movie.douban.com/subject/1463224/	http://img3.douban.com/lpic/s1678261.jpg	8.8	山崎贵	山崎贵/古泽良太	堀北真希/小雪/药师丸博子/堤真一/吉冈秀隆/小清水一挥/须贺健太/高桥昌也/益冈徹/神户浩/温水洋一/皮埃尔泷/饭田基祐/木村佑一/罇真佐子/三浦友和/麻木久仁子/奥贯薫/石丸谦二郎/小木茂光	剧情/家庭	Japan_日本	日语	2005	133	TOP
1307897	回忆三部曲	http://movie.douban.com/subject/1307897/	http://img3.douban.com/view/movie_poster_cover/lpst/public/p454162303.jpg	8.8	大友克洋 / 森本晃司 / 冈村天斋	大友克洋/今敏	矶部勉/山寺宏一/饭冢昭三/千叶繁/高岛雅罗/长谷川亚美	科幻/动画/惊悚/奇幻	Japan_日本	日语/英语	1995	113	TOP
1296703	楢山节考	http://movie.douban.com/subject/1296703/	http://img3.douban.com/view/movie_poster_cover/lpst/public/p981755735.jpg	8.8	今村昌平	今村昌平	绪形拳/倍赏美津子/清川虹子/坂本澄子/小泽昭一	剧情	Japan_日本	日语	1983	130	TOP
1366165	死者田园祭	http://movie.douban.com/subject/1366165/	http://img3.douban.com/lpic/s1387804.jpg	8.8	寺山修司	寺山修司	菅贯太郎/高野浩幸/八千草薰/三上宽/兰妖子/原田芳雄	剧情	Japan_日本	日语	1974	102	TOP
1297841	浮草	http://movie.douban.com/subject/1297841/	http://img3.douban.com/view/movie_poster_cover/lpst/public/p2173414954.jpg	8.8	小津安二郎	野田高梧/小津安二郎	中村雁治郎/京町子/若尾文子/川口浩/杉村春子/野添瞳/笠智众	剧情	Japan_日本	日语	1959	119	TOP
1870128	攻壳机动队SSS	http://movie.douban.com/subject/1870128/	http://img3.douban.com/view/movie_poster_cover/lpst/public/p2207165880.jpg	8.8	神山健治	神山健治/樱井圭记 Yoshiki Sakurai/士郎正宗/菅正太郎	田中敦子/大塚明夫/阪修/仲野裕 Yutaka Nakano/大川透/小野冢贵志 Takashi Onozuka/无山寺宏一 K?ichi Yamadera/山口太郎 Taro Yamaguchi	动作/科幻/动画	Japan_日本	日语	2006	108	TOP
2357302	爱犬的奇迹	http://movie.douban.com/subject/2357302/	http://img4.douban.com/view/movie_poster_cover/lpst/public/p638702029.jpg	8.8	猪股隆一	山田耕大/清本由纪/高桥亚子	船越英一郎/松本明子/广田亮平/佐佐木麻绪		Japan_日本	日语	2007	124	TOP
1401842	麦秋	http://movie.douban.com/subject/1401842/	http://img4.douban.com/view/movie_poster_cover/lpst/public/p1994510596.jpg	8.8	小津安二郎	野田高梧/小津安二郎	笠智众/原节子/杉村春子/淡岛千景	剧情/家庭	Japan_日本	日语	1951	124	TOP
1300738	夺命剑	http://movie.douban.com/subject/1300738/	http://img3.douban.com/view/movie_poster_cover/lpst/public/p2209149940.jpg	8.8	小林正树	桥本忍	三船敏郎/仲代达矢/司叶子/加藤刚/大塚道子	剧情	Japan_日本	日语	1967	128	TOP
1294490	上帝也疯狂2	http://movie.douban.com/subject/1294490/	http://img4.douban.com/view/movie_poster_cover/lpst/public/p1306760079.jpg	8.8	加美·尤伊斯	加美·尤伊斯	历苏/Lena Farugia/Hans Strydom	喜剧	Botswana_博茨瓦纳/South Africa_南非/United States of America_美国	英语/南非荷兰语/Ungwatsi	1989	98	TOP
1295656	潜行者	http://movie.douban.com/subject/1295656/	http://img3.douban.com/view/movie_poster_cover/lpst/public/p1636090892.jpg	8.8	安德烈·塔科夫斯基	安德烈·塔科夫斯基/Arkadi Strugatsky/Boris Strugatsky	亚历山大·凯伊达诺夫斯基/阿丽萨·弗雷因德利赫/安纳托里·索洛尼岑/尼古莱·格陵柯/Natasha Abramova	剧情/科幻/悬疑/奇幻/冒险	Russia_苏联/Germany_西德	俄语	1979	163	TOP
1292230	刺杀肯尼迪	http://movie.douban.com/subject/1292230/	http://img4.douban.com/view/movie_poster_cover/lpst/public/p967284986.jpg	8.8	奥利佛·斯通	奥利佛·斯通/Zachary Sklar	凯文·科斯特纳/茜茜·斯派塞克/汤米·李·琼斯/乔·佩西/加里·奥德曼/凯文·贝肯/杰克·莱蒙/唐纳德·萨瑟兰	剧情/悬疑/惊悚/传记/历史	United States of America_美国/France_法国	英语	1991	189	TOP
1422088	撒旦探戈	http://movie.douban.com/subject/1422088/	http://img3.douban.com/lpic/s1689982.jpg	8.8	贝拉·塔尔	拉斯洛·卡撒兹纳霍凯/贝拉·塔尔	Mihály Víg/Putyi Horváth/László feLugossy	剧情/悬疑	Hungary_匈牙利/Germany_德国/Switzerland_瑞士	匈牙利语	1994	450	TOP
1416898	鲸鱼马戏团	http://movie.douban.com/subject/1416898/	http://img4.douban.com/view/movie_poster_cover/lpst/public/p726224656.jpg	8.8	贝拉·塔尔 / ágnes Hranitzky	拉斯洛·卡撒兹纳霍凯/贝拉·塔尔	Lars Rudolph/Peter Fitz/汉娜·许古拉/雅诺斯·德兹斯/Djoko Rosic/Ferenc Kállai	剧情/悬疑	Hungary_匈牙利/Italy_意大利/Germany_德国/France_法国	匈牙利语/斯洛伐克语	2000	145	TOP
3236904	自闭历程	http://movie.douban.com/subject/3236904/	http://img4.douban.com/view/movie_poster_cover/lpst/public/p583188016.jpg	8.8	米克·杰克逊	Merritt Johnson/Christopher Monger	克莱尔·丹妮丝/朱莉娅·奥蒙德/凯瑟琳·欧哈拉/大卫·斯特雷泽恩/Barry Tubb/Melissa Farman/Cherami Leigh/查尔斯·贝克/Blair Bomar	剧情/传记	United States of America_美国	英语	2010	107	TOP
27202818	婚姻故事	https://movie.douban.com/subject/27202818/	https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2571760178.jpg	8.7	 诺亚·鲍姆巴赫	 诺亚·鲍姆巴赫	 斯嘉丽·约翰逊  亚当·德赖弗  梅里特·韦弗  劳拉·邓恩  雷·利奥塔  朱丽·哈基提  马克·奥布莱恩  华莱士·肖恩  阿伦·阿尔达  凯尔·柏海莫  米奇·萨姆纳  艾奇·罗伯逊  马修·马希尔  罗伯特·斯密戈尔  艾登·梅耶里  布鲁克·布鲁姆  玛莎·凯莉  阿尔伯特·琼斯  汉娜·邓恩  桑德拉·罗斯科  麦金利·贝尔彻  戈登·格里克  马修·希尔  阿米尔·塔莱  萨拉·琼斯  文尼·希伯  胡安·阿方索  洛蕾塔·谢诺斯基  滕德·艾德比佩	 剧情/爱情	 United States of America_美国	 英语	2019	136	TOP
27119724	小丑	https://movie.douban.com/subject/27119724/	https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2567198874.jpg	8.7	 托德·菲利普斯	 托德·菲利普斯  斯科特·西尔弗  鲍勃·凯恩  比尔·芬格  杰瑞·罗宾逊	 华金·菲尼克斯  罗伯特·德尼罗  马克·马龙  莎姬·贝兹  谢伊·惠格姆  弗兰西丝·康罗伊  布莱恩·考伦  布莱恩·泰里·亨利  布莱特·卡伦  道格拉斯·霍奇斯  格伦·弗莱施勒  比尔·坎普  乔什·帕斯  但丁·佩雷拉-奥尔森  玛丽·凯特·马拉特  迈克尔·本茨  莎珑·华盛顿  桑德拉·詹姆斯  托尼·赫德  曼德拉·贝拉米  乔·奥克曼  卡尔·伦德施泰特  米克·奥罗克  大卫·吉布森  伊万·罗萨多  安妮·比萨比亚  布莱斯·科里根  乔恩·道格拉斯·雷尼  艾恩斯利·丹恩  杰森·约翰·奇卡莱塞	 剧情/惊悚/犯罪	 Canada_加拿大/United States of America_美国	 英语	2019	122	TOP
27010768	寄生虫	https://movie.douban.com/subject/27010768/	https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2561439800.jpg	8.7	 奉俊昊	 奉俊昊  韩进元	 宋康昊  李善均  赵汝贞  崔宇植  朴素丹  张慧珍  玄升玟  郑贤俊  朴叙俊  李静恩	 剧情/喜剧	 Spain_西班牙	 韩语	2019	132	TOP
30291500	代号基亚斯：复活的鲁路修	https://movie.douban.com/subject/30291500/	https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2548230523.jpg	8.7	 谷口悟朗	 大河内一楼	 福山润  野上尤加奈  樱井孝宏  名塚佳织  小清水亚美  白鸟哲  新井里美  千叶纱子  真殿光昭  桧山修之  皆川纯子  幸野善之  成田剑  后藤邑子  保志总一朗  井上伦宏  仓田雅世  三户耕三  黑泽朋世  高田裕司  渡边明乃  金井美香  折笠富美子  大原沙耶香  杉山纪彰  户田惠子  村濑步  大塚明夫  岛崎信长  高木涉  津田健次郎	 动画	 Japan_日本	 日语	2019	112	TOP
21318488	消失的爱人	http://movie.douban.com/subject/21318488/	http://img3.douban.com/view/movie_poster_cover/lpst/public/p2221768894.jpg	8.7	大卫·芬奇	吉莉安·弗琳	本·阿弗莱克/裴淳华/尼尔·帕特里克·哈里斯/凯莉·库恩/泰勒·派瑞/金·迪肯斯/米西·派勒/波伊德·霍布鲁克/艾米丽·拉塔科斯基/雪拉·渥德/派屈克·福吉特/斯科特·麦克纳里/凯西·威尔逊/李·诺里斯	剧情/悬疑/惊悚/犯罪	United States of America_美国	英语	2016	149	TOP
3742360	让子弹飞	http://movie.douban.com/subject/3742360/	http://img4.douban.com/view/movie_poster_cover/lpst/public/p1512562287.jpg	8.7	姜文	朱苏进/述平/姜文/郭俊立/危笑/李不空/马识途	姜文/葛优/周润发/刘嘉玲/陈坤/张默/姜武/周韵/廖凡/姚橹/邵兵/苗圃/冯小刚/胡军/马珂/白冰/杜奕衡/李静/胡明/危笑/杨奇雨/赵铭	剧情/喜剧/动作/西部	China_中国大陆/China_香港	汉语普通话/四川话/山西话	2013	132	TOP
1292223	七宗罪	http://movie.douban.com/subject/1292223/	http://img3.douban.com/view/movie_poster_cover/lpst/public/p457631605.jpg	8.7	大卫·芬奇	安德鲁·凯文·沃克	摩根·弗里曼/布拉德·皮特/凯文·史派西/格温妮斯·帕特洛/安德鲁·凯文·沃克/John Cassini/雷格·E.凯蒂/李·厄米	剧情/悬疑/惊悚/犯罪	United States of America_美国	英语/葡萄牙语	2010	127	TOP
1292370	剪刀手爱德华	http://movie.douban.com/subject/1292370/	http://img4.douban.com/view/movie_poster_cover/lpst/public/p480956937.jpg	8.7	蒂姆·波顿	卡罗琳·汤普森/蒂姆·波顿	约翰尼·德普/薇诺娜·瑞德/黛安·韦斯特/安东尼·迈克尔·豪尔/凯西·贝克/Robert Oliveri/康查塔·费雷尔/卡罗琳·阿隆/Dick Anthony Williams/澳澜·琼斯/文森特·普莱斯/艾伦·阿金/Susan Blommaert/Linda Perri/John Davidson	剧情/爱情/奇幻	United States of America_美国	英语	2002	105	TOP
1485260	本杰明·巴顿奇事	http://movie.douban.com/subject/1485260/	http://img3.douban.com/view/movie_poster_cover/lpst/public/p475749652.jpg	8.7	大卫·芬奇	艾瑞克·罗斯/罗宾·史威考德/F·司各特·菲茨杰拉德	布拉德·皮特/凯特·布兰切特/塔拉吉·P·汉森/蒂尔达·斯文顿/朱莉娅·奥蒙德/艾丽·范宁	剧情/爱情/奇幻	United States of America_美国	英语/俄语/法语	2012	166	TOP
